mjd_utc	longitude_deg	radius_au
60986.957532608	95.212449055	0.967024926
60986.999199275	95.255493457	0.967026181
60987.040865942	95.298537747	0.967027434
60987.082532608	95.341581926	0.967028682
60987.124199275	95.384625995	0.967029927
60987.165865942	95.427669953	0.967031169
60987.207532608	95.470713800	0.967032407
60987.249199275	95.513757538	0.967033641
60987.290865942	95.556801167	0.967034872
60987.332532608	95.599844686	0.967036099
60987.374199275	95.642888096	0.967037323
60987.415865942	95.685931397	0.967038543
60987.457532608	95.728974591	0.967039759
60987.499199275	95.772017676	0.967040972
60987.540865942	95.815060653	0.967042182
60987.582532608	95.858103524	0.967043388
60987.624199275	95.901146287	0.967044590
60987.665865942	95.944188944	0.967045788
60987.707532608	95.987231494	0.967046983
60987.749199275	96.030273938	0.967048175
60987.790865942	96.073316276	0.967049363
60987.832532608	96.116358509	0.967050547
60987.874199275	96.159400637	0.967051728
60987.915865942	96.202442660	0.967052905
60987.957532608	96.245484578	0.967054079
60987.999199275	96.288526392	0.967055249
60988.040865942	96.331568103	0.967056415
60988.082532608	96.374609710	0.967057578
60988.124199275	96.417651214	0.967058737
60988.165865942	96.460692614	0.967059893
60988.207532608	96.503733913	0.967061045
60988.249199275	96.546775109	0.967062193
60988.290865942	96.589816203	0.967063338
60988.332532608	96.632857195	0.967064480
60988.374199275	96.675898086	0.967065617
60988.415865942	96.718938876	0.967066751
60988.457532608	96.761979566	0.967067882
60988.499199275	96.805020155	0.967069009
60988.540865942	96.848060644	0.967070132
60988.582532608	96.891101033	0.967071252
60988.624199275	96.934141323	0.967072368
60988.665865942	96.977181513	0.967073481
60988.707532608	97.020221605	0.967074590
60988.749199275	97.063261599	0.967075695
60988.790865942	97.106301494	0.967076797
60988.832532608	97.149341292	0.967077895
60988.874199275	97.192380992	0.967078990
60988.915865942	97.235420595	0.967080081
60988.957532608	97.278460101	0.967081168
60988.999199275	97.321499510	0.967082252
60989.040865942	97.364538823	0.967083332
60989.082532608	97.407578040	0.967084409
60989.124199275	97.450617162	0.967085482
60989.165865942	97.493656189	0.967086551
60989.207532608	97.536695120	0.967087617
60989.249199275	97.579733957	0.967088680
60989.290865942	97.622772700	0.967089738
60989.332532608	97.665811348	0.967090793
60989.374199275	97.708849903	0.967091845
60989.415865942	97.751888365	0.967092892
60989.457532608	97.794926734	0.967093937
60989.499199275	97.837965009	0.967094977
60989.540865942	97.881003193	0.967096014
60989.582532608	97.924041284	0.967097048
60989.624199275	97.967079284	0.967098077
60989.665865942	98.010117192	0.967099104
60989.707532608	98.053155010	0.967100126
60989.749199275	98.096192736	0.967101145
60989.790865942	98.139230372	0.967102161
60989.832532608	98.182267918	0.967103172
60989.874199275	98.225305374	0.967104180
60989.915865942	98.268342740	0.967105185
60989.957532608	98.311380018	0.967106186
60989.999199275	98.354417206	0.967107183
60990.040865942	98.397454306	0.967108177
60990.082532608	98.440491318	0.967109167
60990.124199275	98.483528242	0.967110153
60990.165865941	98.526565078	0.967111136
60990.207532608	98.569601827	0.967112116
60990.249199274	98.612638489	0.967113091
60990.290865941	98.655675065	0.967114063
60990.332532608	98.698711554	0.967115032
60990.374199274	98.741747958	0.967115996
60990.415865941	98.784784276	0.967116958
60990.457532607	98.827820508	0.967117915
60990.499199274	98.870856656	0.967118869
60990.540865941	98.913892718	0.967119819
60990.582532607	98.956928697	0.967120766
60990.624199274	98.999964592	0.967121709
60990.665865941	99.043000402	0.967122649
60990.707532607	99.086036130	0.967123584
60990.749199274	99.129071774	0.967124517
60990.790865941	99.172107336	0.967125445
60990.832532607	99.215142816	0.967126370
60990.874199274	99.258178213	0.967127292
60990.915865941	99.301213528	0.967128209
60990.957532607	99.344248762	0.967129123
60990.999199274	99.387283915	0.967130034
60991.040865941	99.430318987	0.967130941
60991.082532607	99.473353979	0.967131844
60991.124199274	99.516388891	0.967132744
60991.165865941	99.559423723	0.967133640
60991.207532607	99.602458475	0.967134532
60991.249199274	99.645493148	0.967135421
60991.290865941	99.688527742	0.967136306
60991.332532607	99.731562258	0.967137187
60991.374199274	99.774596696	0.967138065
60991.415865941	99.817631055	0.967138939
60991.457532607	99.860665337	0.967139810
60991.499199274	99.903699542	0.967140677
