mjd_utc	longitude_deg	radius_au
60999.874199272	58.438915687	0.988030847
60999.915865939	58.480995795	0.988022425
60999.957532605	58.523076604	0.988014007
60999.999199272	58.565158110	0.988005593
61000.040865939	58.607240314	0.987997184
61000.082532605	58.649323212	0.987988778
61000.124199272	58.691406805	0.987980377
61000.165865939	58.733491089	0.987971980
61000.207532605	58.775576065	0.987963587
61000.249199272	58.817661729	0.987955199
61000.290865939	58.859748082	0.987946814
61000.332532605	58.901835120	0.987938434
61000.374199272	58.943922843	0.987930058
61000.415865939	58.986011250	0.987921686
61000.457532605	59.028100338	0.987913318
61000.499199272	59.070190107	0.987904955
61000.540865939	59.112280554	0.987896596
61000.582532605	59.154371678	0.987888241
61000.624199272	59.196463479	0.987879890
61000.665865939	59.238555953	0.987871543
61000.707532605	59.280649100	0.987863201
61000.749199272	59.322742919	0.987854863
61000.790865939	59.364837407	0.987846530
61000.832532605	59.406932564	0.987838200
61000.874199272	59.449028387	0.987829875
61000.915865939	59.491124876	0.987821555
61000.957532605	59.533222028	0.987813238
61000.999199272	59.575319843	0.987804926
61001.040865939	59.617418319	0.987796619
61001.082532605	59.659517454	0.987788315
61001.124199272	59.701617247	0.987780016
61001.165865939	59.743717696	0.987771722
61001.207532605	59.785818800	0.987763431
61001.249199272	59.827920557	0.987755145
61001.290865939	59.870022967	0.987746864
61001.332532605	59.912126027	0.987738587
61001.374199272	59.954229736	0.987730314
61001.415865939	59.996334092	0.987722046
61001.457532605	60.038439094	0.987713782
61001.499199272	60.080544741	0.987705523
61001.540865939	60.122651031	0.987697268
61001.582532605	60.164757963	0.987689017
61001.624199272	60.206865535	0.987680771
61001.665865939	60.248973745	0.987672530
61001.707532605	60.291082593	0.987664293
61001.749199272	60.333192076	0.987656061
61001.790865939	60.375302193	0.987647833
61001.832532605	60.417412944	0.987639609
61001.874199272	60.459524326	0.987631390
61001.915865939	60.501636337	0.987623176
61001.957532605	60.543748977	0.987614966
61001.999199272	60.585862244	0.987606761
61002.040865939	60.627976137	0.987598561
61002.082532605	60.670090653	0.987590365
61002.124199272	60.712205793	0.987582174
61002.165865939	60.754321553	0.987573987
61002.207532605	60.796437933	0.987565805
61002.249199272	60.838554932	0.987557628
61002.290865939	60.880672547	0.987549455
61002.332532605	60.922790778	0.987541287
61002.374199272	60.964909622	0.987533123
61002.415865939	61.007029080	0.987524965
61002.457532605	61.049149148	0.987516811
61002.499199272	61.091269826	0.987508662
61002.540865939	61.133391112	0.987500517
61002.582532605	61.175513005	0.987492378
61002.624199272	61.217635504	0.987484243
61002.665865939	61.259758606	0.987476113
61002.707532605	61.301882311	0.987467987
61002.749199272	61.344006617	0.987459867
61002.790865939	61.386131523	0.987451751
61002.832532605	61.428257027	0.987443640
61002.874199272	61.470383129	0.987435534
61002.915865939	61.512509825	0.987427433
61002.957532605	61.554637116	0.987419337
61002.999199272	61.596765000	0.987411246
61003.040865939	61.638893475	0.987403159
61003.082532605	61.681022539	0.987395078
61003.124199272	61.723152193	0.987387001
61003.165865939	61.765282433	0.987378930
61003.207532605	61.807413259	0.987370863
61003.249199272	61.849544670	0.987362801
61003.290865939	61.891676664	0.987354745
61003.332532605	61.933809239	0.987346693
61003.374199272	61.975942394	0.987338646
61003.415865939	62.018076129	0.987330605
61003.457532605	62.060210441	0.987322568
61003.499199272	62.102345329	0.987314537
61003.540865938	62.144480792	0.987306511
61003.582532605	62.186616828	0.987298490
61003.624199271	62.228753437	0.987290474
61003.665865938	62.270890616	0.987282463
61003.707532604	62.313028365	0.987274457
61003.749199271	62.355166681	0.987266456
61003.790865938	62.397305565	0.987258461
61003.832532604	62.439445014	0.987250471
61003.874199271	62.481585027	0.987242486
61003.915865938	62.523725602	0.987234506
61003.957532604	62.565866739	0.987226532
61003.999199271	62.608008436	0.987218562
61004.040865938	62.650150692	0.987210599
61004.082532604	62.692293506	0.987202640
61004.124199271	62.734436875	0.987194687
61004.165865938	62.776580800	0.987186739
61004.207532604	62.818725278	0.987178796
61004.249199271	62.860870308	0.987170859
61004.290865938	62.903015889	0.987162927
61004.332532604	62.945162020	0.987155001
61004.374199271	62.987308699	0.987147080
61004.415865938	63.029455926	0.987139165
61004.457532604	63.071603698	0.987131255
61004.499199271	63.113752015	0.987123350
61004.540865938	63.155900875	0.987115451
61004.582532604	63.198050277	0.987107558
61004.624199271	63.240200220	0.987099670
61004.665865938	63.282350703	0.987091788
61004.707532604	63.324501723	0.987083911
61004.749199271	63.366653281	0.987076040
61004.790865938	63.408805375	0.987068174
61004.832532604	63.450958003	0.987060314
61004.874199271	63.493111165	0.987052460
61004.915865938	63.535264859	0.987044612
61004.957532604	63.577419084	0.987036769
61004.999199271	63.619573838	0.987028932
61005.040865938	63.661729121	0.987021100
61005.082532604	63.703884931	0.987013275
61005.124199271	63.746041268	0.987005455
61005.165865938	63.788198129	0.986997641
61005.207532604	63.830355514	0.986989833
61005.249199271	63.872513422	0.986982030
61005.290865938	63.914671851	0.986974234
61005.332532604	63.956830800	0.986966443
61005.374199271	63.998990268	0.986958658
61005.415865938	64.041150254	0.986950879
61005.457532604	64.083310757	0.986943107
61005.499199271	64.125471775	0.986935340
61005.540865938	64.167633308	0.986927579
